municipio_codigo,nome_municipio,uf,semana_epidemiologica,temperatura_media_c,temperatura_max_c,umidade_relativa_pct,precipitacao_acumulada_mm,ndvi_medio,cobertura_agua_pct,altitude_media_m,populacao_exposta,densidade_demografica,indice_saneamento_pct,casos_semana_anterior,precip_tendencia,temp_tendencia,nivel_risco
MUN_092,Campinas,RJ,6,28.26,32.18,51.16,26.51,0.251,3.09,1196.8,476365,294.3,60.8,64.17,25.2,26.93,Baixo
MUN_046,Manaus,GO,26,26.37,32.01,57.11,60.24,0.353,6.21,13.9,417733,470.3,44.0,74.83,52.49,23.75,Alto
MUN_048,Fortaleza,CE,20,23.62,27.61,59.04,60.81,0.338,3.05,915.0,2806416,125.3,87.8,16.51,70.98,21.44,Baixo
MUN_058,Campinas,RJ,43,25.95,30.61,65.84,38.62,0.193,2.95,30.2,2164746,31.1,86.7,3.36,36.45,23.52,Medio
MUN_015,Santos,SP,28,26.9,34.2,75.08,31.62,0.196,1.31,354.6,2248847,216.2,75.0,33.22,32.64,31.37,Medio
MUN_073,Montes Claros,AM,41,28.41,32.52,49.39,16.58,0.312,3.58,677.3,2072124,361.8,68.3,44.87,7.03,27.32,Baixo
MUN_071,Araguaína,RJ,48,26.27,30.5,77.11,24.81,0.197,6.2,474.4,1781083,340.1,67.2,64.1,28.78,27.41,Alto
MUN_078,Ribeirão Preto,CE,4,25.39,32.02,61.26,64.6,0.297,6.34,540.5,542195,478.1,51.9,71.82,70.27,25.7,Alto
MUN_075,Natal,PA,29,22.94,28.34,58.56,52.35,0.258,5.02,214.8,1164980,432.2,63.8,44.1,54.51,20.89,Medio
MUN_026,Itaquaquecetuba,SC,24,27.16,33.96,49.66,18.27,0.252,0.0,81.0,1116088,138.0,67.3,35.48,32.14,29.64,Medio
MUN_026,Santos,SP,3,25.07,30.98,50.06,35.74,0.228,2.37,12.8,2356844,131.0,81.9,38.79,24.29,27.61,Alto
MUN_141,Macaé,PR,5,32.38,37.0,66.39,8.53,0.184,1.55,33.1,443138,212.1,72.9,41.71,4.04,29.21,Alto
MUN_139,Goiânia,AM,23,22.08,25.54,60.98,27.55,0.334,5.34,232.3,1377432,492.6,47.2,82.04,18.47,26.02,Alto
MUN_018,Goiânia,MG,17,19.3,25.37,61.59,67.22,0.236,5.78,317.2,622707,360.4,42.5,53.78,58.22,19.05,Medio
MUN_101,Araguaína,PE,47,28.33,35.03,79.28,108.69,0.434,9.58,327.3,2260515,387.8,76.4,57.17,104.46,29.3,Alto
MUN_138,Goiânia,PE,4,20.77,26.14,65.45,48.98,0.386,3.95,10.6,645194,372.0,53.7,68.65,47.44,23.45,Alto
MUN_162,Campinas,RJ,39,22.41,28.67,66.09,39.19,0.178,3.53,1094.1,956889,142.6,74.3,48.92,39.63,23.36,Baixo
MUN_084,Campinas,MG,14,24.37,28.1,56.98,35.5,0.283,1.15,551.6,2534502,443.9,68.2,59.14,21.47,23.61,Medio
MUN_138,Araguaína,AM,39,28.3,32.74,76.72,75.17,0.435,7.69,1012.0,1389032,447.9,46.4,65.95,80.63,25.37,Baixo
MUN_010,Caxias do Sul,AM,23,28.14,32.62,59.03,13.42,0.222,2.58,319.1,1571444,156.0,76.3,13.36,-0.71,27.2,Baixo
MUN_165,Sorocaba,RN,32,23.0,29.21,65.22,21.66,0.189,5.51,715.2,2092363,111.9,78.1,33.62,17.7,24.31,Baixo
MUN_036,Belém,PA,28,34.1,36.26,60.46,68.68,0.376,4.39,55.0,2594624,481.6,58.6,75.84,78.13,30.22,Medio
MUN_081,Natal,RJ,43,24.23,28.85,54.07,27.51,0.195,1.19,22.4,2161892,207.3,66.4,51.55,34.86,24.51,Alto
MUN_168,Santos,SC,42,27.99,31.59,60.89,81.62,0.367,7.02,173.6,2320280,197.2,60.4,27.93,90.43,28.98,Medio
MUN_055,Santos,MG,38,22.13,29.62,57.45,32.09,0.122,2.38,844.0,587987,435.9,47.7,70.47,32.11,24.55,Alto
MUN_101,Natal,RS,12,28.68,33.04,69.82,87.7,0.331,3.88,511.2,608349,236.5,52.1,63.09,87.29,28.98,Alto
MUN_105,Crato,AM,24,22.25,26.86,61.9,51.07,0.272,6.76,490.2,2516710,430.5,52.9,78.12,57.64,25.98,Alto
MUN_172,Campinas,SC,27,22.07,26.42,48.41,43.67,0.32,4.36,581.6,2371000,416.1,70.4,72.44,24.13,22.25,Alto
MUN_042,Caxias do Sul,PE,15,26.94,29.46,73.15,66.04,0.34,3.26,738.8,1023942,393.7,68.9,54.74,58.29,24.2,Medio
MUN_038,Curitiba,PR,45,27.82,32.85,57.65,23.63,0.335,4.08,419.0,2351984,221.0,92.5,16.9,31.7,28.03,Baixo
MUN_135,Caxias do Sul,RJ,6,30.97,36.58,59.79,30.14,0.29,4.25,517.6,583877,453.0,43.3,74.06,37.84,30.3,Medio
MUN_058,Araguaína,SC,39,22.74,27.71,68.28,62.35,0.195,8.5,566.0,2875851,166.8,78.6,36.56,61.4,23.09,Baixo
MUN_080,Ribeirão Preto,CE,49,26.4,30.27,59.25,48.59,0.2,3.2,379.0,400887,498.8,62.6,69.29,60.12,25.17,Medio
MUN_103,Manaus,RN,33,20.66,27.63,58.0,28.75,0.206,7.68,996.2,757212,252.4,57.1,63.19,28.53,21.08,Baixo
MUN_043,Santos,SC,4,26.25,31.53,59.06,35.86,0.393,6.03,97.3,2415700,149.0,84.7,25.45,36.73,24.05,Medio
MUN_127,Caxias do Sul,RS,41,18.85,21.45,77.35,24.88,0.192,2.02,1003.8,1508038,300.7,55.2,49.32,26.5,18.98,Baixo
MUN_045,Itaquaquecetuba,BA,28,25.76,31.07,60.67,55.0,0.147,2.86,43.1,1110905,402.9,72.9,48.67,61.12,27.09,Alto
MUN_190,Crato,SP,18,24.98,30.44,66.39,40.67,0.204,4.01,816.2,1922109,475.6,62.6,68.01,34.1,23.46,Medio
MUN_157,Manaus,AM,44,27.17,31.04,60.13,65.72,0.466,4.44,735.2,1928798,180.4,80.8,27.04,64.26,30.41,Baixo
MUN_045,Belém,MG,33,32.49,39.23,62.99,44.54,0.226,3.81,1085.6,1592070,397.8,68.2,55.24,29.0,34.78,Baixo
MUN_142,Ribeirão Preto,PE,39,20.04,26.16,71.59,71.6,0.433,6.45,765.1,233895,176.9,87.3,37.69,72.66,17.61,Baixo
MUN_040,Recife,BA,9,27.56,31.27,72.46,81.38,0.33,6.79,820.0,148059,163.2,100.0,32.51,85.23,26.85,Baixo
MUN_085,Fortaleza,AM,7,30.02,35.0,66.59,18.91,0.369,2.68,889.8,2120742,70.4,90.5,24.71,16.91,30.99,Baixo
MUN_113,Fortaleza,RJ,14,32.78,36.09,59.2,25.37,0.158,2.81,96.5,1412801,424.3,65.9,57.84,7.57,35.84,Alto
MUN_135,Itaquaquecetuba,PR,29,32.87,38.84,76.05,41.64,0.39,2.68,458.7,2048465,165.7,71.4,34.82,32.78,33.8,Baixo
MUN_146,Campinas,CE,39,28.34,34.32,53.31,23.49,0.163,4.27,630.7,1804512,411.5,49.4,59.07,26.79,23.16,Alto
MUN_018,Manaus,BA,36,23.26,28.98,82.45,51.63,0.308,8.12,68.0,2527766,349.3,54.8,52.46,61.29,22.97,Medio
MUN_077,Belém,BA,47,23.95,27.03,51.61,31.15,0.412,3.15,1143.7,365338,345.6,77.1,45.76,32.24,24.7,Baixo
MUN_091,Macaé,PR,2,25.13,30.51,61.74,73.14,0.29,7.31,1137.3,2396384,214.6,72.3,51.51,72.34,27.04,Baixo
MUN_127,Uberlândia,BA,20,26.44,30.21,68.86,84.3,0.4,7.68,793.1,445060,336.6,60.6,65.59,79.89,24.53,Medio
MUN_109,Curitiba,RS,47,23.93,26.99,52.31,51.37,0.411,4.61,382.6,2559752,422.9,55.3,68.27,39.31,24.7,Alto
MUN_198,Crato,PE,27,29.17,35.55,79.97,60.82,0.232,5.89,1102.8,2779187,34.5,96.3,3.33,61.84,25.47,Baixo
MUN_132,Ribeirão Preto,GO,44,23.27,30.71,74.36,18.02,0.234,3.9,450.4,1528424,62.1,96.3,14.95,9.58,24.02,Baixo
MUN_134,Goiânia,RS,9,24.32,30.39,55.13,50.99,0.261,2.53,701.8,2609710,479.5,78.4,55.2,46.35,30.94,Medio
MUN_108,Macaé,GO,40,26.51,31.88,70.53,111.95,0.512,7.04,326.5,798401,481.2,57.1,89.49,110.36,27.86,Alto
MUN_111,Ribeirão Preto,TO,19,25.62,31.06,63.78,71.25,0.286,7.29,895.7,112389,83.2,87.6,18.44,65.97,21.17,Baixo
MUN_120,Sorocaba,TO,4,27.48,30.69,66.09,58.22,0.343,4.63,490.6,2820663,263.5,74.2,36.56,73.29,27.86,Medio
MUN_189,Salvador,MG,18,24.45,29.4,55.46,57.25,0.344,3.97,28.5,2245012,172.8,72.9,35.29,76.14,26.71,Medio
MUN_001,Recife,PE,38,25.72,31.08,63.19,47.6,0.314,6.73,828.4,542830,324.0,75.5,46.76,35.81,23.4,Alto
MUN_089,Uberlândia,PA,28,25.99,30.96,54.84,6.76,0.235,0.91,276.2,745763,214.6,68.9,51.05,0.13,26.61,Medio
MUN_023,Natal,BA,2,25.58,30.71,51.85,21.95,0.327,5.35,299.7,696279,401.0,54.2,63.76,37.95,23.57,Alto
MUN_116,Ribeirão Preto,TO,26,26.43,33.22,55.56,28.26,0.222,2.93,43.8,1147296,247.9,55.8,52.65,24.89,26.06,Medio
MUN_057,Campinas,CE,39,27.81,33.53,73.08,40.97,0.2,4.31,27.8,887558,456.9,46.0,69.73,62.09,26.47,Medio
MUN_012,Recife,AM,19,28.05,34.67,66.69,25.95,0.266,5.52,206.2,2830967,137.6,80.5,33.34,30.57,28.11,Medio
MUN_100,Manaus,RJ,4,33.18,39.67,85.64,142.81,0.571,9.27,453.6,1231127,30.8,91.2,35.65,135.82,33.03,Medio
MUN_109,Palmas,TO,17,25.54,31.55,73.13,37.39,0.195,3.09,985.4,1525979,86.6,77.9,38.57,21.7,24.16,Baixo
MUN_077,Uberlândia,CE,3,26.25,31.27,68.69,78.79,0.459,7.02,280.5,865483,369.2,38.8,67.39,81.62,30.46,Alto
MUN_057,Itaquaquecetuba,RJ,52,29.79,36.44,96.3,153.58,0.522,8.82,75.3,888195,264.4,88.7,57.33,146.92,31.01,Medio
MUN_125,Sorocaba,MG,1,23.21,27.51,69.07,51.79,0.29,4.8,1137.7,144303,371.4,63.4,53.76,52.93,23.33,Baixo
MUN_067,Caxias do Sul,RS,38,20.57,26.31,50.15,25.27,0.314,2.15,203.5,2341966,316.9,75.2,61.96,26.67,18.47,Alto
MUN_009,Uberlândia,BA,29,19.25,24.3,45.83,10.71,0.278,2.19,447.7,516554,181.7,90.9,42.81,13.3,20.36,Baixo
MUN_173,Santos,PR,30,25.17,30.34,78.45,34.33,0.32,3.0,454.9,1141185,340.6,72.6,70.19,35.62,25.24,Alto
MUN_127,Palmas,AM,23,28.82,34.54,69.68,49.14,0.23,0.96,116.3,147514,248.8,49.6,36.66,42.99,28.53,Alto
MUN_023,Montes Claros,SC,16,19.27,25.31,65.61,81.63,0.437,3.29,701.8,1813924,378.2,55.2,53.07,93.83,18.76,Alto
MUN_115,Santos,RS,42,30.49,35.93,59.54,69.75,0.355,3.26,225.0,2504673,495.5,62.5,71.59,66.15,29.49,Alto
MUN_024,Ribeirão Preto,PA,13,32.91,38.51,69.28,90.13,0.235,7.12,383.5,2443166,59.3,78.5,23.77,84.92,35.23,Medio
MUN_149,Crato,RJ,14,25.56,31.49,55.25,46.51,0.204,3.23,639.7,468750,441.8,60.4,61.26,37.19,28.62,Alto
MUN_157,Sorocaba,PR,30,26.94,30.65,67.52,20.82,0.273,3.88,245.7,1798578,359.9,76.1,52.77,20.51,24.92,Alto
MUN_194,Recife,RS,52,21.96,27.6,58.01,73.38,0.271,5.83,37.8,2264086,118.9,86.5,36.91,70.5,26.54,Medio
MUN_080,Palmas,BA,7,20.5,26.51,82.02,53.94,0.278,7.35,387.2,2930054,477.7,55.2,79.93,61.76,17.19,Alto
MUN_186,Manaus,BA,14,29.54,34.1,67.76,77.11,0.468,5.37,690.0,1261793,109.6,82.9,34.42,61.69,32.02,Baixo
MUN_166,Fortaleza,PE,34,31.64,36.85,57.72,73.49,0.117,5.18,981.1,1665679,355.1,58.1,78.25,80.62,33.89,Medio
MUN_027,Fortaleza,SC,9,23.34,26.93,66.18,37.08,0.216,4.19,174.6,1430752,147.8,64.7,16.67,28.23,25.23,Baixo
MUN_173,Goiânia,PA,20,26.42,30.93,93.11,143.33,0.53,9.85,277.3,247383,249.4,63.7,52.31,144.95,25.63,Medio
MUN_077,Natal,RJ,48,25.46,30.2,59.14,26.5,0.318,1.13,577.0,1731862,371.7,66.6,53.79,2.51,25.22,Alto
MUN_132,Campinas,CE,9,32.77,38.5,61.24,50.19,0.15,3.48,298.0,75813,396.8,61.8,74.97,41.23,33.73,Medio
MUN_162,Sorocaba,BA,16,25.58,31.42,54.6,35.8,0.263,3.99,219.7,1290385,494.2,48.6,64.24,35.76,27.87,Medio
MUN_078,Fortaleza,RN,22,27.02,34.0,56.07,22.03,0.256,1.13,991.4,125860,204.0,86.5,24.26,39.22,26.19,Baixo
MUN_175,Ribeirão Preto,AM,12,23.04,27.41,57.58,27.48,0.246,3.08,1019.9,443330,177.7,77.1,28.41,41.97,20.91,Baixo
MUN_029,Caxias do Sul,AM,51,22.9,26.86,81.33,82.4,0.445,6.96,191.7,182181,337.6,59.1,66.89,84.29,23.79,Alto
MUN_081,Crato,RS,41,26.34,31.87,53.8,36.08,0.255,5.69,1161.3,1290078,179.7,67.9,35.41,31.55,32.07,Baixo
MUN_095,Manaus,SC,27,25.05,30.07,69.38,49.59,0.369,5.7,350.6,813758,428.8,55.7,65.2,58.49,25.04,Medio
MUN_178,Recife,SP,43,24.88,31.1,56.37,33.69,0.314,2.6,178.7,217854,342.3,62.6,68.61,34.35,24.27,Alto
MUN_027,Curitiba,RJ,3,27.03,31.74,62.42,38.35,0.245,3.13,1023.2,223766,401.2,68.3,45.77,44.29,27.51,Baixo
MUN_079,Campinas,PE,50,20.24,27.29,63.3,119.51,0.511,6.62,133.2,1708503,214.0,58.5,28.98,129.69,20.03,Alto
MUN_008,Caxias do Sul,GO,41,23.15,29.76,72.44,71.43,0.342,6.62,1036.4,2885327,477.7,72.6,51.01,59.05,22.5,Alto
MUN_131,Montes Claros,BA,39,27.47,32.89,56.85,58.77,0.494,5.73,92.2,780255,424.6,53.5,84.77,57.67,27.39,Alto
MUN_031,Recife,TO,52,27.56,32.26,58.6,54.01,0.408,7.76,135.1,1290121,313.8,60.2,54.88,60.48,22.65,Medio
MUN_083,Sorocaba,SP,44,28.04,33.81,58.77,18.14,0.239,0.0,943.4,717342,334.5,70.4,54.08,0.17,29.04,Baixo
MUN_116,Ribeirão Preto,TO,26,26.43,33.22,55.56,28.26,0.222,2.93,43.8,1147296,247.9,55.8,52.65,24.89,26.06,Medio
MUN_023,Macaé,SP,6,30.07,34.59,55.39,27.22,0.267,3.13,888.9,2542634,419.0,68.8,55.14,18.11,32.97,Medio
MUN_171,Recife,RS,7,19.91,23.61,57.79,38.82,0.242,6.91,460.2,1885260,234.7,71.0,59.31,47.87,18.92,Alto
MUN_061,Fortaleza,PE,51,27.47,33.17,57.52,104.45,0.274,9.02,631.4,1379437,498.4,47.3,90.79,108.0,29.74,Alto
MUN_006,Fortaleza,RN,28,25.35,29.32,57.64,49.15,0.279,5.61,426.6,761510,303.8,75.3,42.21,51.4,25.94,Medio
MUN_118,Crato,AM,41,23.3,28.72,64.53,23.79,0.31,3.08,1160.0,1064517,313.4,72.3,54.15,23.08,23.14,Baixo
MUN_173,Araguaína,BA,13,20.59,26.48,71.33,35.94,0.293,3.13,378.5,1968029,324.2,73.8,67.24,44.53,18.86,Medio
MUN_148,Fortaleza,MG,17,27.15,33.44,66.46,57.36,0.277,5.57,185.9,2683675,489.4,65.7,84.73,62.62,29.12,Medio
MUN_027,Uberlândia,TO,24,26.19,30.34,73.84,66.48,0.264,6.64,281.0,2672857,256.0,69.7,38.99,48.19,27.37,Medio
MUN_083,Fortaleza,SP,11,29.35,34.34,66.4,73.72,0.361,7.51,897.7,1414789,423.6,48.1,96.16,92.94,26.24,Alto
MUN_187,Campinas,PE,24,33.3,37.77,72.56,49.81,0.282,5.11,201.4,1690609,493.1,57.9,56.75,47.27,32.56,Alto
MUN_054,Manaus,MG,35,24.5,27.15,54.78,35.16,0.252,6.4,824.5,760793,461.7,64.7,71.63,50.52,19.32,Medio
MUN_134,Itaquaquecetuba,RS,8,21.0,25.96,56.31,91.96,0.277,8.56,604.5,1034663,23.1,74.2,6.0,91.17,23.3,Baixo
MUN_045,Montes Claros,PA,16,25.79,31.19,61.52,39.74,0.354,8.04,735.8,2846010,424.5,63.7,64.55,28.56,28.24,Alto
MUN_159,Natal,CE,49,31.63,36.09,70.99,91.42,0.381,9.03,336.3,1076779,121.2,100.0,26.63,89.78,32.12,Medio
MUN_027,Goiânia,CE,38,24.34,28.06,69.73,23.1,0.226,1.99,597.1,2753231,324.5,63.8,43.06,25.86,25.17,Medio
MUN_152,Montes Claros,MG,12,28.02,33.53,63.14,34.81,0.176,6.35,744.1,2768995,63.9,93.6,0.0,39.78,27.98,Baixo
MUN_154,Palmas,TO,49,27.18,33.79,70.68,12.89,0.332,1.45,374.7,2731635,493.6,70.4,60.4,17.71,29.59,Medio
MUN_145,Natal,SC,44,27.09,31.79,55.07,50.55,0.355,5.85,141.8,1592370,319.2,77.7,29.15,48.74,29.27,Medio
MUN_100,Manaus,RN,51,25.58,30.79,63.9,71.29,0.218,5.05,797.5,356706,471.7,51.2,78.24,72.39,25.44,Alto
MUN_191,Salvador,SP,18,21.8,27.3,54.8,43.92,0.36,4.9,231.8,124177,368.2,66.7,58.32,45.42,21.0,Alto
MUN_141,Campinas,PE,50,24.7,30.46,66.15,48.39,0.298,2.21,821.3,909953,107.8,100.0,9.61,57.15,23.9,Baixo
MUN_003,Montes Claros,SC,39,21.47,26.83,65.05,44.75,0.149,1.13,147.4,1345320,102.6,84.6,34.64,53.52,19.79,Medio
MUN_031,Palmas,SP,42,28.73,36.54,66.51,49.66,0.286,3.89,397.3,2133530,353.4,71.6,49.89,52.06,24.96,Medio
MUN_105,Goiânia,MG,12,25.34,33.75,52.35,83.78,0.507,4.4,419.7,650229,182.2,75.8,41.1,88.75,23.18,Medio
MUN_017,Araguaína,RS,30,34.25,39.73,70.0,80.82,0.311,2.16,32.3,1927868,400.2,50.3,55.56,72.41,36.1,Medio
MUN_143,Recife,RJ,52,28.72,34.77,88.78,27.61,0.159,3.43,1002.7,1545056,222.2,83.3,28.98,12.95,31.93,Baixo
MUN_130,Fortaleza,RN,27,24.4,27.48,58.82,45.06,0.309,3.38,437.8,2347167,279.0,75.3,41.29,44.22,25.57,Medio
MUN_023,Palmas,MG,11,26.29,33.75,70.83,89.43,0.308,4.65,58.5,2907586,439.1,47.1,75.07,80.81,27.38,Medio
MUN_060,Crato,BA,10,28.05,32.3,72.31,56.27,0.325,6.44,989.3,698780,406.8,74.9,84.64,52.6,28.1,Baixo
MUN_181,Santos,MG,33,32.35,38.51,55.26,49.45,0.381,4.6,378.4,2403627,348.0,69.8,75.59,51.3,32.36,Alto
MUN_186,Sorocaba,SC,28,25.26,30.22,64.47,18.45,0.268,0.22,305.4,1159280,412.9,66.3,55.68,11.06,23.48,Alto
MUN_151,Sorocaba,CE,15,21.78,25.86,55.33,24.81,0.156,3.79,924.8,1310065,167.8,69.5,16.06,25.19,22.4,Baixo
MUN_045,Curitiba,MG,15,27.95,32.3,65.02,50.52,0.316,5.4,789.1,1927817,379.7,65.2,46.73,37.45,28.47,Medio
MUN_034,Araguaína,TO,30,24.21,31.04,56.46,70.73,0.428,5.49,442.8,2239152,319.2,79.3,50.79,80.23,26.03,Medio
MUN_133,Ribeirão Preto,PA,43,25.8,31.11,75.82,87.06,0.286,6.89,386.9,2425289,341.6,65.8,45.38,91.14,25.74,Medio
MUN_073,Montes Claros,PA,14,27.47,31.2,58.98,38.18,0.198,2.04,266.1,918506,170.9,77.1,41.56,36.33,28.4,Medio
MUN_182,Salvador,PR,19,26.26,31.86,67.7,21.71,0.32,6.24,239.6,1256030,403.5,62.3,56.24,26.25,25.05,Medio
MUN_180,Salvador,PR,31,25.25,29.67,76.7,90.55,0.368,9.7,676.4,233944,378.9,76.6,74.62,79.34,21.8,Alto
MUN_137,Natal,BA,11,21.77,23.88,49.29,21.4,0.201,2.84,855.3,1646853,341.2,51.5,67.21,7.56,22.41,Alto
MUN_105,Itaquaquecetuba,PR,33,24.67,29.56,85.09,55.93,0.182,5.53,910.8,2916094,487.8,46.5,112.06,41.98,26.23,Alto
MUN_113,Recife,SC,21,29.65,34.0,93.67,104.96,0.498,2.81,1110.3,2071164,130.0,68.3,51.94,91.17,26.9,Baixo
MUN_188,Crato,PA,22,25.68,30.03,78.56,34.82,0.247,3.29,39.2,798706,125.2,74.3,38.32,26.67,24.81,Medio
MUN_189,Fortaleza,CE,32,31.29,38.09,77.8,84.46,0.367,3.43,674.3,1737547,497.8,53.2,89.02,101.76,33.02,Alto
MUN_057,Caxias do Sul,AM,45,28.91,34.49,65.37,99.37,0.347,9.24,349.9,2212679,238.6,61.9,59.29,97.11,30.58,Medio
MUN_122,Palmas,RJ,37,27.89,31.29,57.22,2.68,0.242,0.0,79.3,2421638,326.2,59.6,59.74,9.13,28.37,Medio
MUN_076,Manaus,PE,38,25.01,28.39,61.2,6.13,0.25,3.11,601.8,1914389,283.3,67.1,41.46,14.29,24.06,Medio
MUN_155,Santos,SP,34,26.98,31.81,46.91,20.36,0.191,1.01,487.7,2255914,460.5,57.3,51.99,14.12,24.24,Medio
MUN_014,Manaus,PE,10,29.59,35.11,56.91,34.34,0.309,2.82,396.4,283452,202.4,74.0,46.31,14.25,29.39,Medio
MUN_095,Araguaína,PA,22,28.44,35.42,55.49,20.33,0.378,4.68,852.9,1753238,217.3,71.2,32.89,25.07,25.32,Baixo
MUN_112,Araguaína,PA,26,24.64,27.33,49.61,14.92,0.136,3.54,173.3,1291572,311.8,70.9,47.06,16.37,25.58,Alto
MUN_172,Crato,RN,11,23.97,28.21,50.3,25.2,0.294,1.24,693.4,1814741,89.9,80.8,16.91,44.01,24.7,Baixo
MUN_100,Crato,PA,36,22.62,27.42,82.18,127.68,0.325,9.36,1016.0,1911449,69.1,86.0,15.25,128.87,23.64,Baixo
MUN_157,Montes Claros,PR,20,24.43,29.11,42.78,4.64,0.166,0.6,685.4,2872994,490.9,56.5,75.58,-4.49,23.95,Alto
MUN_053,Caxias do Sul,MG,52,19.46,27.66,63.14,61.67,0.332,5.32,86.0,332310,422.3,59.5,50.22,59.4,21.97,Medio
MUN_062,Fortaleza,MG,36,21.48,27.45,58.28,64.32,0.271,4.95,170.0,739462,474.4,46.3,84.98,66.85,20.4,Alto
MUN_157,Araguaína,TO,48,26.21,31.43,60.03,19.09,0.163,3.57,841.4,2353421,176.8,78.2,24.57,15.65,28.43,Baixo
MUN_049,Uberlândia,CE,5,24.3,27.93,54.76,85.2,0.407,7.07,584.8,1919548,133.8,54.2,31.96,91.58,25.62,Medio
MUN_120,Montes Claros,AM,47,25.49,29.07,58.07,11.73,0.231,0.45,259.7,2119419,497.4,56.5,77.55,14.72,24.87,Alto
MUN_030,Ribeirão Preto,AM,27,21.55,28.86,55.74,32.57,0.461,3.68,963.2,1926469,357.8,74.7,47.12,43.3,21.44,Baixo
MUN_120,Montes Claros,AM,47,25.49,29.07,58.07,11.73,0.231,0.45,259.7,2119419,497.4,56.5,77.55,14.72,24.87,Alto
MUN_108,Itaquaquecetuba,BA,25,26.54,31.84,58.21,23.92,0.233,3.95,427.5,1787643,152.3,81.9,21.25,11.22,27.74,Baixo
MUN_053,Recife,PA,1,20.35,24.78,48.51,45.97,0.233,6.29,172.5,2114737,468.2,61.9,57.0,52.78,17.18,Medio
MUN_067,Caxias do Sul,BA,9,28.4,35.04,56.83,46.39,0.344,3.28,807.9,2302156,55.0,86.9,0.0,41.36,26.19,Baixo
MUN_012,Itaquaquecetuba,SC,24,32.77,41.12,53.71,59.31,0.329,3.93,657.2,2670536,373.7,69.8,64.05,59.63,32.95,Alto
MUN_046,Ribeirão Preto,AM,23,24.6,29.79,67.69,46.24,0.321,4.81,419.6,2371810,38.0,90.7,17.01,38.35,23.9,Baixo
MUN_059,Fortaleza,RN,41,20.91,29.22,76.59,62.68,0.38,6.15,910.6,1848507,246.4,78.1,41.37,67.76,21.13,Baixo
MUN_145,Belém,CE,23,28.48,34.18,67.16,21.4,0.292,3.42,817.7,230524,490.3,52.8,80.77,17.92,32.22,Medio
MUN_154,Goiânia,AM,37,29.21,35.85,71.44,107.51,0.47,7.51,11.3,1741643,415.6,57.2,85.46,119.26,27.5,Alto
MUN_112,Montes Claros,RJ,6,34.19,36.7,52.37,38.42,0.225,4.63,1168.0,844888,218.0,82.2,52.94,39.61,34.61,Baixo
MUN_081,Montes Claros,PA,45,31.62,35.15,74.81,41.59,0.378,1.69,118.2,2263465,113.7,81.6,27.87,46.76,29.93,Medio
MUN_019,Caxias do Sul,BA,7,24.39,31.93,56.66,15.92,0.195,5.09,124.0,102410,204.1,80.6,19.92,28.08,26.03,Medio
MUN_199,Belém,RN,38,23.61,30.05,70.42,82.23,0.352,6.2,319.0,79186,225.8,82.2,44.6,77.49,21.4,Medio
MUN_148,Santos,BA,51,22.63,26.53,54.8,29.91,0.124,5.32,1145.0,1273945,314.6,80.1,47.05,28.02,26.57,Baixo
MUN_050,Ribeirão Preto,RN,20,31.84,35.08,57.5,30.41,0.224,1.81,980.1,279417,448.2,59.7,49.38,35.01,33.74,Baixo
MUN_081,Fortaleza,CE,44,24.09,30.02,49.78,35.3,0.255,4.25,569.2,2446725,403.1,74.2,63.94,45.42,22.24,Medio
MUN_178,Ribeirão Preto,RN,21,20.88,24.89,66.04,23.03,0.328,2.1,292.6,510614,420.3,59.4,52.64,15.34,22.64,Medio
MUN_019,Goiânia,SC,16,26.6,32.38,45.15,30.59,0.39,3.06,624.6,2447125,261.2,66.6,45.44,30.22,24.1,Baixo
MUN_036,Crato,PA,7,19.2,23.83,47.45,32.44,0.193,4.58,614.6,2495906,122.6,81.7,26.63,23.12,20.36,Baixo
MUN_091,Uberlândia,AM,38,26.04,30.71,64.79,32.4,0.239,4.72,169.2,400667,387.8,65.3,58.85,49.7,22.69,Alto
MUN_131,Crato,SP,31,30.73,35.58,48.76,6.45,0.176,1.15,132.9,1436690,334.1,53.3,59.73,-1.3,28.69,Alto
MUN_041,Curitiba,RN,39,27.98,32.12,41.87,34.64,0.165,2.87,1078.1,495863,290.1,59.8,64.0,25.76,30.47,Baixo
MUN_075,Ribeirão Preto,PA,9,23.31,29.21,53.52,26.37,0.193,3.55,53.7,989275,53.5,74.8,21.37,23.8,25.32,Medio
MUN_117,Sorocaba,TO,8,23.42,27.48,57.68,34.15,0.282,3.39,942.6,1962408,41.1,95.5,5.01,27.92,21.63,Baixo
MUN_012,Santos,GO,49,22.08,27.41,62.64,98.36,0.323,6.84,920.1,450821,318.2,85.8,27.81,123.02,22.64,Baixo
MUN_057,Macaé,RJ,37,26.82,32.45,68.38,73.74,0.308,4.98,311.5,1781334,409.2,69.3,62.89,78.85,25.36,Alto
MUN_069,Santos,SC,37,24.41,30.57,40.08,16.25,0.181,1.61,882.0,425629,216.6,80.5,37.7,9.49,27.01,Baixo
MUN_166,Santos,GO,35,18.87,24.57,67.96,60.98,0.292,4.36,426.1,1232174,430.7,61.5,90.84,67.96,20.38,Medio
MUN_025,Crato,SP,9,22.68,29.34,64.3,74.48,0.3,7.13,1055.3,2057553,102.2,84.0,15.32,71.04,22.64,Baixo
